id,last,first,player_debut,mgr_debut,coach_debut,ump_debut
vergj101,"Vergez","Johnny",04/14/1931,,,
verhd001,"VerHagen","Drew",07/19/2014,,,
verhj101,"Verhoeven","John",07/06/1976,,,
verlj001,"Verlander","Justin",07/04/2005,,,
vermj001,"Vermilyea","Jamie",04/22/2007,,,
vernj101,"Vernon","Joe",07/20/1912,,,
vernm101,"Vernon","Mickey",07/08/1939,4/10/1961,04/12/1960,
verrl001,"Verrett","Logan",04/08/2015,,,
versz101,"Versalles","Zoilo",08/01/1959,,,
veryt001,"Veryzer","Tom",08/14/1973,,,
veseb101,"Veselic","Bob",09/18/1980,,,
viaul101,"Viau","Lee",04/22/1888,,,10/01/1888
vicid001,"Viciedo","Dayan",06/20/2010,,,
vicke101,"Vick","Ernie",06/29/1922,,,
vicks101,"Vick","Sammy",09/20/1917,,,
vickr101,"Vickers","Rube",09/21/1902,,,
vickt101,"Vickery","Tom",04/21/1890,,,05/28/1890
vicos101,"Vico","Sam",04/20/1948,,,
victs001,"Victorino","Shane",04/02/2003,,,
vidaj101,"Vidal","Jose",09/05/1966,,,
vidrj001,"Vidro","Jose",06/08/1997,,,
vieit001,"Vieira","Thyago",08/14/2017,,,
ville001,"Villacis","Eduardo",05/01/2004,,,
villb001,"Villafuerte","Brandon",05/23/2000,,,
villc001,"Villanueva","Carlos",05/23/2006,,,
villc002,"Villanueva","Christian",09/18/2017,,,
ville002,"Villanueva","Elih",06/15/2011,,,
villh001,"Villanueva","Hector",06/01/1990,,,
villh002,"Villar","Henry",09/10/2010,,,
villj001,"Villar","Jonathan",07/22/2013,,,
villb002,"Villarreal","Brayan",04/02/2011,,,
villo001,"Villarreal","Oscar",03/31/2003,,,
villp001,"Villarreal","Pedro",09/05/2012,,,
villi001,"Villegas","Ismael",07/03/2000,,,
villr001,"Villone","Ron",04/28/1995,,,
vinaf001,"Vina","Fernando",04/10/1993,,,
vincz001,"Vincej","Zach",09/01/2017,,,
vinca801,"Vincent","Al",,,04/21/1943,
vincn001,"Vincent","Nick",06/26/2012,,,
vineb101,"Vines","Bob",09/03/1924,,,
vined101,"Vineyard","Dave",07/18/1964,,,
vinik001,"Vining","Ken",05/23/2001,,,
vinsc101,"Vinson","Charlie",09/19/1966,,,
vinsr101,"Vinson","Rube",09/27/1904,,,
vintb101,"Vinton","Bill",07/03/1884,,,
violf001,"Viola","Frank",06/06/1982,,,
violp001,"Viola","Pedro",09/08/2009,,,
vioxj101,"Viox","Jim",05/09/1912,,,
virdb101,"Virdon","Bill",04/12/1955,4/15/1972,04/10/1968,
virgo101,"Virgil","Ozzie",09/23/1956,,04/07/1969,
virgo001,"Virgil","Ozzie",10/05/1980,,,
virtj101,"Virtue","Jake",07/21/1890,,,
visnj101,"Visner","Joe",07/04/1885,,,
vitej101,"Vitelli","Joe",05/30/1944,,,
vitij001,"Vitiello","Joe",04/29/1995,,,
vitkj001,"Vitko","Joe",09/18/1992,,,
vitto101,"Vitt","Ossie",04/11/1912,4/19/1938,,
vittj001,"Vitters","Josh",08/05/2012,,,
vizca001,"Vizcaino","Arodys",08/10/2011,,,
vizcj001,"Vizcaino","Jose",09/10/1989,,,
vizcl001,"Vizcaino","Luis",07/23/1999,,,
vizqo001,"Vizquel","Omar",04/03/1989,,03/31/2014,
vogeo101,"Vogel","Otto",06/05/1923,,,
voged001,"Vogelbach","Daniel",09/12/2016,,,
voger001,"Vogelsong","Ryan",09/02/2000,,,
vogts001,"Vogt","Stephen",04/06/2012,,,
voigj001,"Voigt","Jack",08/03/1992,,04/04/2005,
voigo101,"Voigt","Ollie",04/19/1924,,,
voisb101,"Voiselle","Bill",09/01/1942,,,
voitl001,"Voit","Luke",06/25/2017,,,
vollc101,"Vollmer","Clyde",05/31/1942,,,
volqe001,"Volquez","Edinson",08/30/2005,,,
volsc001,"Volstad","Chris",07/06/2008,,,
voltv901,"Voltaggio","Vic",,,,04/07/1977
volte901,"Voltz","E.C.",,,,08/30/1871
volzj101,"Volz","Jake",09/28/1901,,,
vondc801,"Von Der Ahe","Chris",,06/23/1895,,
vonft101,"Von Fricken","Tony",05/09/1890,,,
vonhb101,"Von Hoff","Bruce",09/28/1965,,,
vonkf101,"Von Kolnitz","Fritz",04/18/1914,,,
vonod001,"Von Ohlen","Dave",05/13/1983,,,
vorhc101,"Vorhees","Cy",04/17/1902,,,
vosbe001,"Vosberg","Ed",09/17/1986,,,
vosmj101,"Vosmik","Joe",09/13/1930,,,
vossa101,"Voss","Alex",04/17/1884,,,
vossb101,"Voss","Bill",09/14/1965,,,
vottj001,"Votto","Joey",09/04/2007,,,
vowir101,"Vowinkel","Rip",09/05/1905,,,
voylb001,"Voyles","Brad",09/08/2001,,,
voylp101,"Voyles","Phil",09/04/1929,,,
vuckp001,"Vuckovich","Pete",08/03/1975,,04/01/1997,
vukog001,"Vukovich","George",04/13/1980,,,
vukoj101,"Vukovich","John",09/11/1970,6/11/1986,04/05/1982,
wachm001,"Wacha","Michael",05/30/2013,,,
wachp101,"Wachtel","Paul",09/18/1917,,,
wackc101,"Wacker","Charlie",04/28/1909,,,
wadat001,"Wada","Tsuyoshi",07/08/2014,,,
waddj001,"Waddell","Jason",05/31/2009,,,
waddr101,"Waddell","Rube",09/08/1897,,,
waddt001,"Waddell","Tom",04/15/1984,,,
waddf101,"Waddey","Frank",04/16/1931,,,
wadeb101,"Wade","Ben",04/30/1948,,,
wadeb901,"Wade","Ben",,,,05/08/1879
wadec001,"Wade","Cory",04/24/2008,,,
wadeg101,"Wade","Gale",04/11/1955,,,
wadeh101,"Wade","Ham",09/09/1907,,,
wadej101,"Wade","Jake",04/22/1936,,,
wader101,"Wade","Rip",04/19/1923,,,
wadet001,"Wade","Terrell",09/12/1995,,,
wadet002,"Wade","Tyler",06/27/2017,,,
wadsj101,"Wadsworth","Jack",05/01/1890,,,
waecd001,"Waechter","Doug",08/27/2003,,,
wagew101,"Wagenhorst","Woody",06/25/1888,,,
wagnb101,"Wagner","Bill",07/16/1914,,,
wagnb001,"Wagner","Billy",09/13/1995,,,
wagnb102,"Wagner","Bull",06/02/1913,,,
wagnb103,"Wagner","Butts",04/27/1898,,,
wagnc101,"Wagner","Charlie",04/19/1938,,04/07/1970,
wagng101,"Wagner","Gary",04/18/1965,,,
wagnh102,"Wagner","Hal",10/03/1937,,,
wagnh001,"Wagner","Hector",09/10/1990,,,
wagnh103,"Wagner","Heinie",07/01/1902,4/14/1930,04/12/1927,
wagnh101,"Wagner","Honus",07/19/1897,6/30/1917,04/12/1933,
wagnj101,"Wagner","Joe",04/14/1915,,,
wagnl101,"Wagner","Leon",06/22/1958,,,
wagnm001,"Wagner","Mark",08/20/1976,,,
wagnm002,"Wagner","Matt",06/05/1996,,,
wagnn001,"Wagner","Neil",08/30/2011,,,
wagnp001,"Wagner","Paul",07/26/1992,,,
wagnr001,"Wagner","Ryan",07/19/2003,,,
wagnt001,"Wagner","Tyler",05/31/2015,,,
wahlb001,"Wahl","Bobby",05/03/2017,,,
wahlk101,"Wahl","Kermit",06/22/1944,,,
waind001,"Wainhouse","Dave",08/03/1991,,,
waina001,"Wainwright","Adam",09/11/2005,,,
waite101,"Waitkus","Eddie",04/15/1941,,,
waitr001,"Waits","Rick",09/17/1973,,03/31/2003,
waitc101,"Waitt","Charlie",05/25/1875,,,
wakad001,"Wakamatsu","Don",05/22/1991,4/6/2009,03/30/2003,
wakeb101,"Wakefield","Bill",04/18/1964,,,
waked101,"Wakefield","Dick",06/26/1941,,,
wakeh101,"Wakefield","Howard",09/18/1905,,,
waket001,"Wakefield","Tim",07/31/1992,,,
wakec001,"Wakeland","Chris",09/04/2001,,,
walbm001,"Walbeck","Matt",04/07/1993,,03/31/2008,
walbr101,"Walberg","Rube",04/29/1923,,,
walce101,"Walczak","Ed",09/03/1945,,,
waldd101,"Waldbauer","Doc",09/24/1917,,,
waldf101,"Walden","Fred",06/03/1912,,,
waldj001,"Walden","Jordan",08/22/2010,,,
waldl901,"Walding","Larry",,,,04/26/1995
waldi101,"Waldron","Irv",04/25/1901,,,
waldk002,"Waldrop","Kyle",08/02/2015,,,
waldk001,"Waldrop","Kyle",09/05/2011,,,
walej001,"Walewander","Jim",05/31/1987,,,
walkb001,"Walk","Bob",05/26/1980,,,
walkb101,"Walker","Bill",09/13/1927,,,
walkc001,"Walker","Chico",09/02/1980,,,
walkc002,"Walker","Christian",09/17/2014,,,
walkc101,"Walker","Curt",09/17/1919,,,
walkd101,"Walker","Dixie",04/28/1931,,04/14/1953,
walkd102,"Walker","Dixie",09/17/1909,,,
walkd001,"Walker","Duane",05/25/1982,,,
walke102,"Walker","Ed",09/26/1902,,,
walke101,"Walker","Ernie",04/13/1913,,,
walkf101,"Walker","Fleet",05/01/1884,,,
walkf102,"Walker","Frank",09/06/1917,,,
walkg101,"Walker","Gee",04/14/1931,,04/16/1946,
walkg102,"Walker","George",08/01/1888,,,
walkg001,"Walker","Greg",09/18/1982,,05/19/2003,
walkh102,"Walker","Harry",09/25/1940,5/28/1955,04/10/1959,
walkh101,"Walker","Hub",04/15/1931,,,
walkj001,"Walker","Jamie",04/02/1997,,,
walkj104,"Walker","Jerry",07/06/1957,,04/09/1981,
walkj103,"Walker","Johnny",09/19/1919,,,
walkk001,"Walker","Kevin",04/14/2000,,,
walkl001,"Walker","Larry",08/16/1989,,,
walkl101,"Walker","Luke",09/07/1965,,,
walkm101,"Walker","Marty",09/30/1928,,,
walkm002,"Walker","Mike",06/16/1992,,,
walkm001,"Walker","Mike",09/09/1988,,,
walkm102,"Walker","Mysterious",06/28/1910,,,
walkn001,"Walker","Neil",09/01/2009,,,
walko101,"Walker","Oscar",09/17/1875,,,
walkp001,"Walker","Pete",06/07/1995,,04/05/2012,
walkr102,"Walker","Roy",09/16/1912,,,
walkr101,"Walker","Rube",04/20/1948,9/25/1968,04/15/1958,
walkv801,"Walker","Rube",,,06/14/1961,
walks101,"Walker","Speed",09/15/1923,,,
walkt004,"Walker","Taijuan",08/30/2013,,,
walkt101,"Walker","Tillie",06/10/1911,,,
walkt002,"Walker","Todd",08/30/1996,,,
walkt103,"Walker","Tom",04/23/1972,,,
walkt102,"Walker","Tom",09/27/1902,,,08/21/1905
walkt001,"Walker","Tony",04/08/1986,,,
walkt003,"Walker","Tyler",07/02/2002,,,
walkw102,"Walker","Walt",05/08/1884,,,
walkw101,"Walker","Welday",07/15/1884,,,
walkw901,"Walker","William",,,,06/24/1876
walkj101,"Walkup","Jim",04/30/1927,,,
walkj102,"Walkup","Jim",09/22/1934,,,
walld002,"Wall","Donne",09/02/1995,,,
wallh101,"Wall","Howard",09/13/1873,,,
wallj105,"Wall","Joe",09/22/1901,,,10/05/1901
wallj002,"Wall","Josh",07/22/2012,,,
wallm101,"Wall","Murray",07/04/1950,,,
walls101,"Wall","Stan",07/19/1975,,,
wallb101,"Wallace","Bobby",09/15/1894,4/12/1911,04/13/1926,07/14/1895
wallb001,"Wallace","Brett",07/31/2010,,,
walld103,"Wallace","Dave",07/18/1973,,04/25/1995,
walld801,"Wallace","Dave",,,04/05/2010,
walld003,"Wallace","Derek",08/13/1996,,,
walld101,"Wallace","Doc",05/02/1919,,,
walld102,"Wallace","Don",04/12/1967,,,
wallh102,"Wallace","Huck",06/05/1912,,,
wallj104,"Wallace","Jack",09/27/1915,,,
wallj001,"Wallace","Jeff",08/21/1997,,,
wallj103,"Wallace","Jim",08/24/1905,,,
walll102,"Wallace","Lefty",05/05/1942,,,
wallm102,"Wallace","Mike",06/27/1973,,,
wallc001,"Wallach","Chad",08/27/2017,,,
wallt001,"Wallach","Tim",09/06/1980,,04/05/2004,
wallj102,"Wallaesa","Jack",09/22/1940,,,
walln101,"Wallen","Norm",04/20/1945,,,
wallj901,"Waller","Jim",,,,05/18/1979
wallr101,"Waller","Red",04/27/1909,,,
wallt002,"Waller","Ty",09/06/1980,,04/26/1995,
walld001,"Walling","Denny",09/07/1975,,04/01/1996,
wallj101,"Wallis","Joe",09/02/1975,,,
walll101,"Walls","Lee",04/21/1952,,04/06/1979,
walrl001,"Walrond","Les",06/08/2003,,,
walsa102,"Walsh","Augie",10/02/1927,,,
walsa101,"Walsh","Austin",04/19/1914,,,
walsc001,"Walsh","Colin",04/04/2016,,,
walsc101,"Walsh","Connie",09/16/1907,,,
walsd001,"Walsh","Dave",08/13/1990,,,
walsd101,"Walsh","Dee",04/10/1913,,,
walse101,"Walsh","Ed",05/07/1904,5/15/1924,04/18/1923,04/12/1922
walse102,"Walsh","Ed",07/04/1928,,,
walsf901,"Walsh","Frank",,,,09/11/1961
walsj106,"Walsh","Jim",08/25/1921,,,
walsj101,"Walsh","Jimmy",04/25/1910,,,
walsj108,"Walsh","Jimmy",08/26/1912,,,
walsj103,"Walsh","Joe",07/01/1938,,,
walsj102,"Walsh","Joe",09/03/1891,,,
walsj104,"Walsh","Joe",10/08/1910,,,
walsj105,"Walsh","John",06/22/1903,,,
walsj107,"Walsh","Junior",09/14/1946,,,
walsm801,"Walsh","Mike",,05/01/1884,,09/11/1875
walst101,"Walsh","Tom",08/15/1906,,,
walsw101,"Walsh","Walt",05/04/1920,,,
waltb101,"Walter","Bernie",08/16/1930,,,
waltg001,"Walter","Gene",08/09/1985,,,
waltb102,"Walters","Bucky",09/17/1931,8/6/1948,04/18/1950,05/01/1942
waltc101,"Walters","Charlie",04/11/1969,,,
waltd001,"Walters","Dan",06/01/1992,,,
waltf101,"Walters","Fred",04/17/1945,,,
waltk101,"Walters","Ken",04/12/1960,,,
waltm001,"Walters","Mike",07/08/1983,,,
waltp001,"Walters","P.J.",04/17/2009,,,
waltr102,"Walters","Roxy",09/16/1915,,,
waltz001,"Walters","Zach",09/06/2013,,,
waltu901,"Walters",,,,,06/17/1892
waltb901,"Walton","Benny",,,,04/22/1996
waltb001,"Walton","Bruce",05/11/1991,,06/07/2002,
waltd101,"Walton","Danny",04/20/1968,,,
waltg901,"Walton","G.W.",,,,08/17/1876
waltj001,"Walton","Jerome",04/04/1989,,,
waltj802,"Walton","Jim",,,04/06/1973,
waltr101,"Walton","Reggie",06/13/1980,,,
waltj801,"Waltz","John",,04/29/1892,,
wambb101,"Wambsganss","Bill",08/04/1914,,,
wanel101,"Waner","Lloyd",04/12/1927,,,
wanep101,"Waner","Paul",04/13/1926,,05/20/1965,
wangc001,"Wang","Chien-Ming",04/30/2005,,,
wangw001,"Wang","Wei-Chung",04/14/2014,,,
wannj101,"Wanner","Jack",09/28/1909,,,
wannp101,"Wanninger","Pee-Wee",04/22/1925,,,
wantd101,"Wantz","Dick",04/13/1965,,,
wapns001,"Wapnick","Steve",04/14/1990,,,
warda101,"Ward","Aaron",08/14/1917,,,
wardb001,"Ward","Bryan",07/03/1998,,,
wardc101,"Ward","Chris",09/10/1972,,,
wardc102,"Ward","Chuck",04/11/1917,,,
wardc003,"Ward","Colby",07/27/1990,,,
wardc002,"Ward","Colin",09/21/1985,,,
wardd002,"Ward","Daryle",05/14/1998,,,
wardd101,"Ward","Dick",05/03/1934,,,
wardd001,"Ward","Duane",04/12/1986,,,
wardg001,"Ward","Gary",09/03/1979,,04/02/2001,
wardh101,"Ward","Hap",05/18/1912,,,
wardj103,"Ward","Jay",05/06/1963,,04/06/1987,
wardj105,"Ward","Jim",08/03/1876,,,
wardj102,"Ward","Joe",04/24/1906,,,
wardj104,"Ward","John",05/23/1884,,,
wardj106,"Ward","John",09/19/1885,,,
wardk001,"Ward","Kevin",05/10/1991,,,
wardm101,"Ward","Monte",07/15/1878,06/01/1880,,09/21/1888
wardp102,"Ward","Pete",09/21/1962,,04/07/1978,
wardp103,"Ward","Piggy",06/12/1883,,,
wardp101,"Ward","Preston",04/20/1948,,,
wardr101,"Ward","Rube",04/28/1902,,,
wardt001,"Ward","Turner",09/10/1990,,04/01/2013,
wardu901,"Wardell",,,,,04/30/1874
wardj101,"Warden","Jon",04/11/1968,,,
wardc001,"Wardle","Curt",08/30/1984,,,
warej001,"Ware","Jeff",09/02/1995,,,
wareb101,"Wares","Buzzy",09/15/1913,,04/15/1930,
warhj101,"Warhop","Jack",09/19/1908,,,
warmc101,"Warmoth","Cy",08/31/1916,,,
warnl101,"Warneke","Lon",04/18/1930,,,05/13/1940
warna901,"Warner","Al",,,,07/28/1898
warne101,"Warner","Ed",07/02/1912,,,
warnf101,"Warner","Fred",04/21/1875,,,
warnh801,"Warner","Harry",,,04/07/1977,
warnh102,"Warner","Hooks",08/21/1916,,,
warnj104,"Warner","Jack",04/10/1962,,,
warnj103,"Warner","Jack",04/23/1895,,,08/15/1896
warnj101,"Warner","Jack",09/24/1925,,,
warnj102,"Warner","Jackie",04/12/1966,,,
warnh101,"Warnock","Hal",09/02/1935,,,
warra001,"Warren","Adam",06/29/2012,,,
warrb102,"Warren","Bennie",09/13/1939,,,
warrb101,"Warren","Bill",04/30/1914,,,
warrl901,"Warren","L.B.",,,,04/25/1876
warrm001,"Warren","Mike",06/12/1983,,,
warrt101,"Warren","Tommy",04/18/1944,,,
warsr101,"Warstler","Rabbit",07/24/1930,,,
wartd101,"Warthen","Dan",05/18/1975,,04/09/1991,
warwb101,"Warwick","Bill",07/18/1921,,,
warwc101,"Warwick","Carl",04/11/1961,,,
wasdj101,"Wasdell","Jimmy",09/03/1937,,,
wasdj001,"Wasdin","John",08/24/1995,,,
wasel101,"Wasem","Link",05/05/1937,,,
washf901,"Wash","Frank",,,,06/05/1877
washg103,"Washburn","George",05/04/1941,,,
washg101,"Washburn","Greg",06/07/1969,,,
washj001,"Washburn","Jarrod",06/02/1998,,,
washl102,"Washburn","Libe",05/30/1902,,,
washr101,"Washburn","Ray",09/20/1961,,,
washb101,"Washer","Buck",04/25/1905,,,
washc001,"Washington","Claudell",07/05/1974,,,
washd001,"Washington","David",06/14/2017,,,
washg102,"Washington","George",04/17/1935,,,
washh101,"Washington","Herb",04/04/1974,,,
washj801,"Washington","Jay",,,04/02/2017,
washl101,"Washington","LaRue",09/07/1978,,,
washr002,"Washington","Rico",04/01/2008,,,
washr001,"Washington","Ron",09/10/1977,4/2/2007,04/01/1996,
washu001,"Washington","U L",09/06/1977,,,
wasim001,"Wasinger","Mark",05/27/1986,,,
waslg101,"Waslewski","Gary",06/11/1967,,,
wasse001,"Wassermann","Ehren",07/20/2007,,,
waszb001,"Waszgis","B.J.",07/29/2000,,,
wates101,"Waterbury","Steve",09/14/1976,,,
watef102,"Waterman","Fred",05/05/1871,04/18/1872,,08/08/1873
watec001,"Waters","Chris",08/05/2008,,,
watef101,"Waters","Fred",09/20/1955,,,
wathd001,"Wathan","Dusty",09/24/2002,,,
wathj001,"Wathan","John",05/26/1976,8/27/1987,04/08/1986,
watkb101,"Watkins","Bill",08/01/1884,09/09/1884,,
watkb102,"Watkins","Bob",09/06/1969,,,
watkd101,"Watkins","Dave",04/09/1969,,,
watke101,"Watkins","Ed",09/06/1902,,,
watkg101,"Watkins","George",04/15/1930,,,
watkh801,"Watkins","Harvey",,08/21/1895,,
watkl001,"Watkins","Logan",08/04/2013,,,
watkp001,"Watkins","Pat",09/09/1997,,,
watks001,"Watkins","Scott",08/01/1995,,,
watks002,"Watkins","Steve",08/21/2004,,,
watkt001,"Watkins","Tommy",08/10/2007,,,
watln101,"Watlington","Neal",07/10/1953,,,
watsa001,"Watson","Allen",07/08/1993,,,
watsa101,"Watson","Art",05/19/1914,,,
watsb001,"Watson","Bob",09/09/1966,,04/08/1986,
watsb002,"Watson","Brandon",08/09/2005,,,
watsd101,"Watson","Doc",09/03/1913,,,
watsj101,"Watson","Johnny",09/26/1930,,,
watsm001,"Watson","Mark",05/19/2000,,,
watsm002,"Watson","Matt",09/12/2003,,,
watsm102,"Watson","Milt",07/26/1916,,,
watsm101,"Watson","Mother",05/19/1887,,,
watsm103,"Watson","Mule",07/04/1918,,,
watst001,"Watson","Tony",06/08/2011,,,
watta101,"Watt","Allie",10/03/1920,,,
watte101,"Watt","Eddie",04/12/1966,,,
wattf101,"Watt","Frank",04/14/1931,,,
watwj101,"Watwood","Johnny",04/16/1929,,,
waugj101,"Waugh","Jim",04/19/1952,,,
way-b101,"Way","Bob",04/12/1927,,,
wayef101,"Wayenberg","Frank",08/25/1924,,,
wayng001,"Wayne","Gary",04/07/1989,,,
waynj001,"Wayne","Justin",09/03/2002,,,
weafh901,"Weafer","Hal",,,,04/21/1943
weafk101,"Weafer","Ken",05/29/1936,,,
weatr101,"Weatherly","Roy",06/27/1936,,,
weatd001,"Weathers","David",08/02/1991,,,
weava101,"Weaver","Art",09/14/1902,,,
weavb101,"Weaver","Buck",04/11/1912,,,
weave801,"Weaver","Earl",,7/11/1968,04/10/1968,
weave001,"Weaver","Eric",05/30/1998,,,
weavf102,"Weaver","Farmer",09/16/1888,,,08/09/1893
weavf101,"Weaver","Floyd",09/30/1962,,,
weavh101,"Weaver","Harry",09/18/1915,,,
weavj002,"Weaver","Jeff",04/14/1999,,,
weavj003,"Weaver","Jered",05/27/2006,,,
weavj001,"Weaver","Jim",04/10/1985,,,
weavj102,"Weaver","Jim",08/13/1967,,,
weavj101,"Weaver","Jim",08/27/1928,,,
weavl001,"Weaver","Luke",08/13/2016,,,
weavm101,"Weaver","Monte",09/20/1931,,,
weavo101,"Weaver","Orlie",09/14/1910,,,
weavr101,"Weaver","Roger",06/06/1980,,,
weavs101,"Weaver","Sam",10/25/1875,,,
webbb102,"Webb","Bill",05/15/1943,,,
webbb101,"Webb","Bill",09/17/1917,,04/17/1935,
webbb001,"Webb","Brandon",04/22/2003,,,
webbd001,"Webb","Daniel",09/04/2013,,,
webbe101,"Webb","Earl",08/13/1925,,04/18/1939,
webbh101,"Webb","Hank",09/05/1972,,,
webbj001,"Webb","John",08/02/2004,,,
webbl101,"Webb","Lefty",05/23/1910,,,
webbr101,"Webb","Red",09/15/1948,,,
webbr001,"Webb","Ryan",07/08/2009,,,
webbs101,"Webb","Skeeter",07/20/1932,,,
webbt001,"Webb","Tyler",06/24/2017,,,
webbl102,"Webber","Les",05/17/1942,,,
webeb001,"Weber","Ben",04/03/2000,,,
webec101,"Weber","Charlie",07/30/1898,,,
webeh101,"Weber","Harry",07/22/1884,,,
webej101,"Weber","Joe",05/30/1884,,,
weben001,"Weber","Neil",09/11/1998,,,
weber001,"Weber","Ryan",09/08/2015,,,
webet001,"Weber","Thad",04/22/2012,,,
websa001,"Webster","Allen",04/21/2013,,,
websl001,"Webster","Lenny",09/01/1989,,,
websm001,"Webster","Mitch",09/02/1983,,,
websr102,"Webster","Ramon",04/11/1967,,,
websr101,"Webster","Ray",04/17/1959,,,
weckp101,"Weckbecker","Pete",10/05/1889,,,
weedu901,"Weden","Charles",,,,06/01/1889
wedge001,"Wedge","Eric",10/05/1991,3/31/2003,,
weedb101,"Weeden","Bert",06/04/1911,,,
weekj101,"Weekly","John",04/13/1962,,,
weekj001,"Weeks","Jemile",06/07/2011,,,
weekr001,"Weeks","Rickie",09/15/2003,,,
wegem101,"Wegener","Mike",04/09/1969,,,
wegmb001,"Wegman","Bill",09/14/1985,,,
wegnm901,"Wegner","Mark",,,,05/20/1998
wehdb101,"Wehde","Biggs",09/15/1930,,,
wehmh101,"Wehmeier","Herm",09/07/1945,,,
wehnj001,"Wehner","John",07/17/1991,,,
wehrd001,"Wehrmeister","Dave",04/16/1976,,,
weidm801,"Weidemaier","Mark",,,03/31/2014,
wieds101,"Weidman","Stump",08/26/1880,,,04/16/1896
weigr101,"Weigel","Ralph",09/18/1946,,,
weigw901,"Weigel","William",,,,07/11/1873
weihp101,"Weihe","Podge",08/06/1883,,,
weikd101,"Weik","Dick",09/08/1948,,,
weilb101,"Weiland","Bob",09/30/1928,,,
weile101,"Weiland","Ed",05/01/1940,,,
weilk001,"Weiland","Kyle",07/10/2011,,,
weilc101,"Weilman","Carl",08/24/1912,,,
weimj101,"Weimer","Jake",04/17/1903,,,09/11/1905
weinl101,"Weinert","Lefty",09/24/1919,,,
weine101,"Weingartner","Elmer",04/19/1945,,,
weinr001,"Weinhardt","Robbie",07/07/2010,,,
weinp101,"Weintraub","Phil",09/05/1933,,,
weirr101,"Weir","Bill",06/25/1936,,,
weisa101,"Weis","Al",09/15/1962,,,
weisb102,"Weis","Butch",04/15/1922,,,
weisb101,"Weiser","Bud",04/29/1915,,,
weisg101,"Weiss","Gary",09/13/1980,,,
weisj101,"Weiss","Joe",08/29/1915,,,
weisw001,"Weiss","Walt",07/12/1987,4/1/2013,,
welaj101,"Welaj","Johnny",05/02/1939,,,
welcb001,"Welch","Bob",06/20/1978,,04/03/2001,
welcc101,"Welch","Curt",05/01/1884,,,
welcf101,"Welch","Frank",09/09/1919,,,
welch101,"Welch","Herb",09/15/1925,,,
welcj101,"Welch","Johnny",05/22/1926,,,
welcm102,"Welch","Mickey",05/01/1880,,,09/23/1881
welcm001,"Welch","Mike",07/17/1998,,,
welcm101,"Welch","Milt",06/05/1945,,,
welct101,"Welch","Ted",05/15/1914,,,
welct102,"Welch","Tub",06/12/1890,,,
welcd101,"Welchel","Don",09/15/1982,,,
welch102,"Welchonce","Harry",04/17/1911,,,
weldm101,"Welday","Mike",04/21/1907,,,
welfo101,"Welf","Ollie",08/30/1916,,,
welkb901,"Welke","Bill",,,,06/04/1999
welkt901,"Welke","Tim",,,,06/14/1983
welkd001,"Welker","Duke",06/23/2013,,,
wellt002,"Wellemeyer","Todd",05/15/2003,,,
wellb101,"Wellman","Bob",09/23/1948,,,
wellb001,"Wellman","Brad",09/04/1982,,,
wellb002,"Wells","Bob",05/16/1994,,,
wellc001,"Wells","Casper",05/15/2010,,,
welld001,"Wells","David",06/30/1987,,,
welle101,"Wells","Ed",06/16/1923,,,
wellg101,"Wells","Greg",08/10/1981,,,
wellj102,"Wells","Jake",08/10/1888,,,
wellj001,"Wells","Jared",05/24/2008,,,
wellj101,"Wells","John",09/14/1944,,,
wellk001,"Wells","Kip",08/02/1999,,,
welll101,"Wells","Leo",04/16/1942,,,
wellr001,"Wells","Randy",04/05/2008,,,
wellt001,"Wells","Terry",07/03/1990,,,
wellv001,"Wells","Vernon",08/30/1999,,,
welsc001,"Welsh","Chris",04/12/1981,,,
welsj101,"Welsh","Jimmy",04/14/1925,,,
weltd101,"Welteroth","Dick",05/16/1948,,,
welzt101,"Welzer","Tony",04/13/1926,,,
wendj001,"Wendelken","J.B.",05/08/2016,,,
wendl101,"Wendell","Lew",06/10/1915,,,
wendt001,"Wendell","Turk",06/17/1993,,,
wendh901,"Wendelstedt","Harry",,,,04/13/1966
wendh902,"Wendelstedt","Hunter",,,,04/19/1998
wendj002,"Wendle","Joey",08/31/2016,,,
wengd001,"Wengert","Don",04/30/1995,,,
wensb101,"Wensloff","Butch",05/02/1943,,,
wentj101,"Wentz","Jack",04/15/1891,,,
wents101,"Wentzel","Stan",09/23/1945,,,
wenzf101,"Wenz","Fred",06/04/1968,,,
weraj101,"Wera","Julie",04/14/1927,,,
werbb101,"Werber","Billy",06/25/1930,,,
werdp101,"Werden","Perry",04/24/1884,,,
werhj101,"Werhas","Johnny",04/14/1964,,,
werlb101,"Werle","Bill",04/22/1949,,,
werlg101,"Werley","George",09/29/1956,,,
werna001,"Werner","Andrew",08/22/2012,,,
wernd101,"Werner","Don",09/02/1975,,,
werrj101,"Werrick","Joe",09/27/1884,,,
wertd103,"Wert","Don",05/11/1963,,,
wertd101,"Werth","Dennis",09/17/1979,,,
wertj001,"Werth","Jayson",09/01/2002,,,
wertb001,"Wertz","Bill",05/22/1993,,,
wertd102,"Wertz","Dwight",05/23/1914,,,
wertj101,"Wertz","Johnny",04/14/1926,,,
wertv101,"Wertz","Vic",04/15/1947,,,
wessj101,"Wessinger","Jim",08/04/1979,,,
wessb001,"Wesson","Barry",07/15/2002,,,
westb101,"West","Billy",05/22/1874,,,
